===== สรุปผลการสแกนตลาด 2025-05-03 08:33:21 =====

สัญญาที่สแกน: 50
สัญญาณ BUY: 16
สัญญาณ SELL: 6
สัญญาณ HOLD: 28

===== เหรียญทั้งหมดเรียงตามคะแนนจากมากไปน้อย =====
1. 🟢 HAEDALUSDT (คะแนน: 10.0) - ราคา: 0.182012 | Entry: 0.181923 | SL: 0.151000 | TP: 0.208800 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.175900, เมื่อ 2 แท่งที่แล้ว, ยังไม่มี retest
12. 🟢 HIGHUSDT (คะแนน: 9.8) - ราคา: 0.641100 | Entry: 0.620800 | SL: 0.574200 | TP: 0.676100 | R:R 1:1.2 - แตกแนวต้านขึ้นไป ที่ราคา 0.609150, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
13. 🟢 ZEREBROUSDT (คะแนน: 9.2) - ราคา: 0.050500 | Entry: 0.050500 | SL: 0.046680 | TP: 0.052250 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.049672, เมื่อ 29 แท่งที่แล้ว, retest แนวต้านเดิม สำเร็จ
14. 🟡 AI16ZUSDT (คะแนน: 9.1) - ราคา: 0.293000 - แตกแนวต้านขึ้นไป ที่ราคา 0.309000, เมื่อ 28 แท่งที่แล้ว, retest แนวต้านเดิม ล้มเหลว
15. 🟢 VINEUSDT (คะแนน: 8.9) - ราคา: 0.048510 | Entry: 0.047695 | SL: 0.041222 | TP: 0.053530 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.046077, เมื่อ 24 แท่งที่แล้ว, ยังไม่มี retest
16. 🟡 WALUSDT (คะแนน: 8.9) - ราคา: 0.555800 - แตกแนวต้านขึ้นไป ที่ราคา 0.669225, เมื่อ 26 แท่งที่แล้ว, ยังไม่มี retest
17. 🟢 CHILLGUYUSDT (คะแนน: 8.9) - ราคา: 0.051820 | Entry: 0.045599 | SL: 0.041255 | TP: 0.052400 | R:R 1:1.6 - แตกแนวต้านขึ้นไป ที่ราคา 0.044513, เมื่อ 26 แท่งที่แล้ว, ยังไม่มี retest
18. 🟢 PUNDIXUSDT (คะแนน: 8.7) - ราคา: 0.578800 | Entry: 0.585721 | SL: 0.504700 | TP: 0.628400 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.570900, เมื่อ 4 แท่งที่แล้ว, ยังไม่มี retest
19. 🟢 EOSUSDT (คะแนน: 8.5) - ราคา: 0.713000 | Entry: 0.708714 | SL: 0.689857 | TP: 0.725000 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.704000, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
20. 🟢 BROCCOLI714USDT (คะแนน: 8.4) - ราคา: 0.039600 | Entry: 0.036341 | SL: 0.033107 | TP: 0.041700 | R:R 1:1.7 - แตกแนวต้านขึ้นไป ที่ราคา 0.035533, เมื่อ 7 แท่งที่แล้ว, ยังไม่มี retest
21. 🟡 FILUSDT (คะแนน: 8.4) - ราคา: 2.780000 - แตกแนวต้านขึ้นไป ที่ราคา 2.881333, เมื่อ 17 แท่งที่แล้ว, ยังไม่มี retest
22. 🟡 ONDOUSDT (คะแนน: 8.0) - ราคา: 0.905100 - แตกแนวรับลงมา ที่ราคา 0.901100, เมื่อ 18 แท่งที่แล้ว, ยังไม่มี retest
23. 🟡 ADAUSDT (คะแนน: 7.8) - ราคา: 0.692700 - แตกแนวต้านขึ้นไป ที่ราคา 0.717633, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
24. 🟡 XRPUSDT (คะแนน: 7.7) - ราคา: 2.198200 - แตกแนวต้านขึ้นไป ที่ราคา 2.212710, เมื่อ 25 แท่งที่แล้ว, retest แนวต้านเดิม ล้มเหลว
25. 🔴 ENAUSDT (คะแนน: 7.7) - ราคา: 0.304200 | Entry: 0.318299 | SL: 0.329000 | TP: 0.306200 | R:R 1:1.1 - แตกแนวรับลงมา ที่ราคา 0.320667, เมื่อ 22 แท่งที่แล้ว, ยังไม่มี retest
26. 🟢 TURBOUSDT (คะแนน: 7.5) - ราคา: 0.005425 | Entry: 0.005448 | SL: 0.004853 | TP: 0.005960 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.005359, เมื่อ 16 แท่งที่แล้ว, ยังไม่มี retest
27. 🟡 FARTCOINUSDT (คะแนน: 7.5) - ราคา: 1.143100 - แตกแนวต้านขึ้นไป ที่ราคา 1.207500, เมื่อ 11 แท่งที่แล้ว, ยังไม่มี retest
28. 🟢 CRVUSDT (คะแนน: 7.2) - ราคา: 0.725000 | Entry: 0.725000 | SL: 0.684369 | TP: 0.746000 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.706333, เมื่อ 29 แท่งที่แล้ว, retest แนวต้านเดิม สำเร็จ
29. 🔴 MOVEUSDT (คะแนน: 7.1) - ราคา: 0.188300 | Entry: 0.186724 | SL: 0.196300 | TP: 0.167573 | R:R 1:2.0 - แตกแนวรับลงมา ที่ราคา 0.188760, เมื่อ 26 แท่งที่แล้ว, ยังไม่มี retest
30. 🔴 1000PEPEUSDT (คะแนน: 7.1) - ราคา: 0.008508 | Entry: 0.008595 | SL: 0.008863 | TP: 0.008547 | R:R 1:0.2 - แตกแนวรับลงมา ที่ราคา 0.008662, เมื่อ 15 แท่งที่แล้ว, ยังไม่มี retest
31. 🟡 DOLOUSDT (คะแนน: 7.0) - ราคา: 0.062999 - แตกแนวต้านขึ้นไป ที่ราคา 0.064280, เมื่อ 2 แท่งที่แล้ว, ยังไม่มี retest
32. 🟡 BSWUSDT (คะแนน: 6.7) - ราคา: 0.045030 - แตกแนวต้านขึ้นไป ที่ราคา 0.045220, เมื่อ 19 แท่งที่แล้ว, ยังไม่มี retest
33. 🟡 FHEUSDT (คะแนน: 6.7) - ราคา: 0.104380 - แตกแนวต้านขึ้นไป ที่ราคา 0.104424, เมื่อ 2 แท่งที่แล้ว, ยังไม่มี retest
34. 🟢 VIRTUALUSDT (คะแนน: 6.7) - ราคา: 1.734700 | Entry: 1.709068 | SL: 1.595200 | TP: 1.792100 | R:R 1:0.7 - แตกแนวต้านขึ้นไป ที่ราคา 1.683300, เมื่อ 16 แท่งที่แล้ว, ยังไม่มี retest
35. 🔴 BROCCOLIF3BUSDT (คะแนน: 6.6) - ราคา: 0.024116 | Entry: 0.025605 | SL: 0.030322 | TP: 0.024058 | R:R 1:0.3 - แตกแนวรับลงมา ที่ราคา 0.026000, เมื่อ 15 แท่งที่แล้ว, ยังไม่มี retest
36. 🟡 DOGEUSDT (คะแนน: 6.3) - ราคา: 0.180150 - แตกแนวต้านขึ้นไป ที่ราคา 0.183322, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
37. 🟡 SUSDT (คะแนน: 6.2) - ราคา: 0.567000 - แตกแนวต้านขึ้นไป ที่ราคา 0.580967, เมื่อ 22 แท่งที่แล้ว, ยังไม่มี retest
38. 🟡 OPUSDT (คะแนน: 6.2) - ราคา: 0.710900 - แตกแนวต้านขึ้นไป ที่ราคา 0.742829, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
39. 🟡 WIFUSDT (คะแนน: 5.9) - ราคา: 0.631900 - แตกแนวต้านขึ้นไป ที่ราคา 0.648033, เมื่อ 5 แท่งที่แล้ว, ยังไม่มี retest
40. 🟡 POPCATUSDT (คะแนน: 5.9) - ราคา: 0.393900 - แตกแนวต้านขึ้นไป ที่ราคา 0.409133, เมื่อ 2 แท่งที่แล้ว, ยังไม่มี retest
41. 🟡 INITUSDT (คะแนน: 5.7) - ราคา: 0.701000 - แตกแนวต้านขึ้นไป ที่ราคา 0.691417, เมื่อ 13 แท่งที่แล้ว, ยังไม่มี retest
42. 🟡 SIGNUSDT (คะแนน: 4.9) - ราคา: 0.087220 - แตกแนวต้านขึ้นไป ที่ราคา 0.084900, เมื่อ 13 แท่งที่แล้ว, ยังไม่มี retest
43. 🟡 SUIUSDT (คะแนน: 3.8) - ราคา: 3.368500 - แตกแนวต้านขึ้นไป ที่ราคา 3.549800, เมื่อ 25 แท่งที่แล้ว, ยังไม่มี retest
44. 🟡 VOXELUSDT (คะแนน: 3.5) - ราคา: 0.094340 - แตกแนวต้านขึ้นไป ที่ราคา 0.095863, เมื่อ 13 แท่งที่แล้ว, ยังไม่มี retest
45. 🟡 1000BONKUSDT (คะแนน: 2.6) - ราคา: 0.018223 - แตกแนวต้านขึ้นไป ที่ราคา 0.018801, เมื่อ 25 แท่งที่แล้ว, ยังไม่มี retest
46. 🟡 SXTUSDT (คะแนน: 0.0) - ราคา: 0.384160 - 
47. 🟡 AIXBTUSDT (คะแนน: 0.0) - ราคา: 0.192250 - 
48. 🟡 WLDUSDT (คะแนน: 0.0) - ราคา: 1.017100 - 
49. 🟡 MEMEFIUSDT (คะแนน: 0.0) - ราคา: 0.004427 - 
50. 🟡 VVVUSDT (คะแนน: 0.0) - ราคา: 4.318000 - 

🟢 เหรียญที่มีสัญญาณ BUY (16)
  1. HAEDALUSDT - ราคา: 0.182012 - คะแนน: 10.0 | Entry: 0.181923 | SL: 0.151000 | TP: 0.208800 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.175900, เมื่อ 2 แท่งที่แล้ว, ยังไม่มี retest
  2. AIOTUSDT - ราคา: 0.389700 - คะแนน: 10.0 | Entry: 0.322880 | SL: 0.235720 | TP: 0.402000 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.309300, เมื่อ 8 แท่งที่แล้ว, ยังไม่มี retest
  3. STOUSDT - ราคา: 0.202370 - คะแนน: 10.0 | Entry: 0.156749 | SL: 0.118150 | TP: 0.182940 | R:R 1:0.7 - แตกแนวต้านขึ้นไป ที่ราคา 0.150027, เมื่อ 15 แท่งที่แล้ว, ยังไม่มี retest
  4. AVAAIUSDT - ราคา: 0.074280 - คะแนน: 10.0 | Entry: 0.067429 | SL: 0.061734 | TP: 0.075720 | R:R 1:1.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.066005, เมื่อ 14 แท่งที่แล้ว, ยังไม่มี retest
  5. PENGUUSDT - ราคา: 0.011759 - คะแนน: 10.0 | Entry: 0.011836 | SL: 0.010444 | TP: 0.012785 | R:R 1:0.7 - แตกแนวต้านขึ้นไป ที่ราคา 0.011587, เมื่อ 10 แท่งที่แล้ว, ยังไม่มี retest
  6. PNUTUSDT - ราคา: 0.183820 - คะแนน: 10.0 | Entry: 0.184788 | SL: 0.174450 | TP: 0.189420 | R:R 1:0.4 - แตกแนวต้านขึ้นไป ที่ราคา 0.182533, เมื่อ 5 แท่งที่แล้ว, ยังไม่มี retest
  7. HIGHUSDT - ราคา: 0.641100 - คะแนน: 9.8 | Entry: 0.620800 | SL: 0.574200 | TP: 0.676100 | R:R 1:1.2 - แตกแนวต้านขึ้นไป ที่ราคา 0.609150, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
  8. ZEREBROUSDT - ราคา: 0.050500 - คะแนน: 9.2 | Entry: 0.050500 | SL: 0.046680 | TP: 0.052250 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.049672, เมื่อ 29 แท่งที่แล้ว, retest แนวต้านเดิม สำเร็จ
  9. VINEUSDT - ราคา: 0.048510 - คะแนน: 8.9 | Entry: 0.047695 | SL: 0.041222 | TP: 0.053530 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.046077, เมื่อ 24 แท่งที่แล้ว, ยังไม่มี retest
  10. CHILLGUYUSDT - ราคา: 0.051820 - คะแนน: 8.9 | Entry: 0.045599 | SL: 0.041255 | TP: 0.052400 | R:R 1:1.6 - แตกแนวต้านขึ้นไป ที่ราคา 0.044513, เมื่อ 26 แท่งที่แล้ว, ยังไม่มี retest
  11. PUNDIXUSDT - ราคา: 0.578800 - คะแนน: 8.7 | Entry: 0.585721 | SL: 0.504700 | TP: 0.628400 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.570900, เมื่อ 4 แท่งที่แล้ว, ยังไม่มี retest
  12. EOSUSDT - ราคา: 0.713000 - คะแนน: 8.5 | Entry: 0.708714 | SL: 0.689857 | TP: 0.725000 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.704000, เมื่อ 23 แท่งที่แล้ว, ยังไม่มี retest
  13. BROCCOLI714USDT - ราคา: 0.039600 - คะแนน: 8.4 | Entry: 0.036341 | SL: 0.033107 | TP: 0.041700 | R:R 1:1.7 - แตกแนวต้านขึ้นไป ที่ราคา 0.035533, เมื่อ 7 แท่งที่แล้ว, ยังไม่มี retest
  14. TURBOUSDT - ราคา: 0.005425 - คะแนน: 7.5 | Entry: 0.005448 | SL: 0.004853 | TP: 0.005960 | R:R 1:0.9 - แตกแนวต้านขึ้นไป ที่ราคา 0.005359, เมื่อ 16 แท่งที่แล้ว, ยังไม่มี retest
  15. CRVUSDT - ราคา: 0.725000 - คะแนน: 7.2 | Entry: 0.725000 | SL: 0.684369 | TP: 0.746000 | R:R 1:0.5 - แตกแนวต้านขึ้นไป ที่ราคา 0.706333, เมื่อ 29 แท่งที่แล้ว, retest แนวต้านเดิม สำเร็จ
  16. VIRTUALUSDT - ราคา: 1.734700 - คะแนน: 6.7 | Entry: 1.709068 | SL: 1.595200 | TP: 1.792100 | R:R 1:0.7 - แตกแนวต้านขึ้นไป ที่ราคา 1.683300, เมื่อ 16 แท่งที่แล้ว, ยังไม่มี retest

🔴 เหรียญที่มีสัญญาณ SELL (6)
  1. OMUSDT - ราคา: 0.422950 - คะแนน: 10.0 | Entry: 0.422950 | SL: 0.461274 | TP: 0.420070 | R:R 1:0.1 - แตกแนวรับลงมา ที่ราคา 0.447990, เมื่อ 18 แท่งที่แล้ว, retest แนวรับเดิม สำเร็จ
  2. TIAUSDT - ราคา: 2.522500 - คะแนน: 10.0 | Entry: 2.587867 | SL: 2.662667 | TP: 2.566100 | R:R 1:0.3 - แตกแนวรับลงมา ที่ราคา 2.606567, เมื่อ 18 แท่งที่แล้ว, ยังไม่มี retest
  3. ENAUSDT - ราคา: 0.304200 - คะแนน: 7.7 | Entry: 0.318299 | SL: 0.329000 | TP: 0.306200 | R:R 1:1.1 - แตกแนวรับลงมา ที่ราคา 0.320667, เมื่อ 22 แท่งที่แล้ว, ยังไม่มี retest
  4. MOVEUSDT - ราคา: 0.188300 - คะแนน: 7.1 | Entry: 0.186724 | SL: 0.196300 | TP: 0.167573 | R:R 1:2.0 - แตกแนวรับลงมา ที่ราคา 0.188760, เมื่อ 26 แท่งที่แล้ว, ยังไม่มี retest
  5. 1000PEPEUSDT - ราคา: 0.008508 - คะแนน: 7.1 | Entry: 0.008595 | SL: 0.008863 | TP: 0.008547 | R:R 1:0.2 - แตกแนวรับลงมา ที่ราคา 0.008662, เมื่อ 15 แท่งที่แล้ว, ยังไม่มี retest
  6. BROCCOLIF3BUSDT - ราคา: 0.024116 - คะแนน: 6.6 | Entry: 0.025605 | SL: 0.030322 | TP: 0.024058 | R:R 1:0.3 - แตกแนวรับลงมา ที่ราคา 0.026000, เมื่อ 15 แท่งที่แล้ว, ยังไม่มี retest

